Date,Time,Date epoch,City,Temperature,Wind speed,Precipitation,Humidity
2018-04-15,3,1523764800,Montreal,-5,20,0.0,43
2018-04-15,4,1523764800,Montreal,-5,19,0.1,46
2018-04-15,5,1523764800,Montreal,-4,19,0.1,50
2018-04-15,6,1523764800,Montreal,-4,18,0.2,53
2018-04-15,7,1523764800,Montreal,-3,19,0.1,52
2018-04-15,8,1523764800,Montreal,-3,19,0.1,51
2018-04-15,9,1523764800,Montreal,-2,20,0.0,50
2018-04-15,10,1523764800,Montreal,-1,21,0.0,51
2018-04-15,11,1523764800,Montreal,0,22,0.0,51
2018-04-15,12,1523764800,Montreal,0,23,0.0,52
2018-04-15,13,1523764800,Montreal,1,23,0.0,54
2018-04-15,14,1523764800,Montreal,2,24,0.0,56
2018-04-15,15,1523764800,Montreal,2,24,0.0,58
2018-04-15,16,1523764800,Montreal,2,23,0.0,54
2018-04-15,17,1523764800,Montreal,2,21,0.0,50
2018-04-15,18,1523764800,Montreal,2,20,0.0,45
2018-04-15,19,1523764800,Montreal,2,20,0.1,47
2018-04-15,20,1523764800,Montreal,2,20,0.2,49
2018-04-15,21,1523764800,Montreal,2,19,0.3,50
2018-04-15,22,1523764800,Montreal,2,20,0.5,52
2018-04-15,23,1523764800,Montreal,2,20,0.8,54
2018-04-16,0,1523851200,Montreal,1,21,1.0,56
2018-04-16,1,1523851200,Montreal,1,20,1.3,57
2018-04-16,2,1523851200,Montreal,1,20,1.5,58
2018-04-16,3,1523851200,Montreal,1,20,1.8,58
2018-04-16,4,1523851200,Montreal,1,20,2.4,63
2018-04-16,5,1523851200,Montreal,1,20,3.1,68
2018-04-16,6,1523851200,Montreal,1,20,3.7,73
2018-04-16,7,1523851200,Montreal,2,20,4.4,74
2018-04-16,8,1523851200,Montreal,2,21,5.2,75
2018-04-16,9,1523851200,Montreal,2,21,5.9,76
2018-04-16,10,1523851200,Montreal,2,20,5.6,77
2018-04-16,11,1523851200,Montreal,3,20,5.2,77
2018-04-16,12,1523851200,Montreal,3,19,4.9,77
2018-04-16,13,1523851200,Montreal,3,20,3.8,75
2018-04-16,14,1523851200,Montreal,3,21,2.8,74
2018-04-16,15,1523851200,Montreal,3,22,1.7,72
2018-04-16,16,1523851200,Montreal,3,23,2.0,74
2018-04-16,17,1523851200,Montreal,3,23,2.3,76
2018-04-16,18,1523851200,Montreal,3,24,2.6,78
2018-04-16,19,1523851200,Montreal,3,24,2.4,78
2018-04-16,20,1523851200,Montreal,3,23,2.1,77
2018-04-16,21,1523851200,Montreal,3,22,1.9,77
2018-04-16,22,1523851200,Montreal,3,21,2.1,78
2018-04-16,23,1523851200,Montreal,3,20,2.2,78
2018-04-17,0,1523937600,Montreal,2,19,2.4,79
2018-04-17,1,1523937600,Montreal,2,18,1.7,81
2018-04-17,2,1523937600,Montreal,2,17,1.1,82
2018-04-17,3,1523937600,Montreal,2,16,0.4,84
2018-04-17,4,1523937600,Montreal,2,15,0.4,85
2018-04-17,5,1523937600,Montreal,2,14,0.5,87
2018-04-17,6,1523937600,Montreal,2,13,0.5,89
2018-04-17,7,1523937600,Montreal,2,13,0.5,90
2018-04-17,8,1523937600,Montreal,3,14,0.6,90
2018-04-17,9,1523937600,Montreal,3,14,0.6,91
2018-04-17,10,1523937600,Montreal,3,13,0.5,89
2018-04-17,11,1523937600,Montreal,3,13,0.5,87
2018-04-17,12,1523937600,Montreal,3,12,0.4,85
2018-04-17,13,1523937600,Montreal,3,12,0.4,84
2018-04-17,14,1523937600,Montreal,3,12,0.3,83
2018-04-17,15,1523937600,Montreal,3,12,0.3,82
2018-04-17,16,1523937600,Montreal,3,10,0.4,80
2018-04-17,17,1523937600,Montreal,3,8,0.6,79
2018-04-17,18,1523937600,Montreal,3,7,0.7,77
2018-04-17,19,1523937600,Montreal,3,8,0.7,78
2018-04-17,20,1523937600,Montreal,3,10,0.7,79
2018-04-17,21,1523937600,Montreal,3,11,0.7,79
2018-04-17,22,1523937600,Montreal,3,11,0.7,80
2018-04-17,23,1523937600,Montreal,3,12,0.7,81
2018-04-18,0,1524024000,Montreal,2,12,0.7,82
2018-04-18,1,1524024000,Montreal,2,12,0.6,81
2018-04-18,2,1524024000,Montreal,2,12,0.4,79
2018-04-18,3,1524024000,Montreal,2,13,0.3,77
2018-04-18,4,1524024000,Montreal,2,13,0.4,78
2018-04-18,5,1524024000,Montreal,3,13,0.6,80
2018-04-18,6,1524024000,Montreal,3,13,0.7,81
2018-04-18,7,1524024000,Montreal,3,13,0.8,82
2018-04-18,8,1524024000,Montreal,4,13,0.9,82
2018-04-18,9,1524024000,Montreal,5,12,1.0,83
2018-04-18,10,1524024000,Montreal,5,11,1.0,83
2018-04-18,11,1524024000,Montreal,6,10,1.1,83
2018-04-18,12,1524024000,Montreal,6,9,1.1,84
2018-04-18,13,1524024000,Montreal,6,10,0.8,81
2018-04-18,14,1524024000,Montreal,7,10,0.4,79
2018-04-18,15,1524024000,Montreal,7,10,0.1,77
2018-04-18,16,1524024000,Montreal,7,10,0.1,74
2018-04-18,17,1524024000,Montreal,7,10,0.0,70
2018-04-18,18,1524024000,Montreal,7,9,0.0,67
2018-04-18,19,1524024000,Montreal,6,11,0.0,67
2018-04-18,20,1524024000,Montreal,5,13,0.1,67
2018-04-18,21,1524024000,Montreal,5,15,0.1,66
2018-04-18,22,1524024000,Montreal,4,13,0.1,67
2018-04-18,23,1524024000,Montreal,4,12,0.0,67
2018-04-19,0,1524110400,Montreal,3,10,0.0,67
2018-04-19,1,1524110400,Montreal,3,9,0.0,68
2018-04-19,2,1524110400,Montreal,3,7,0.0,69
2018-04-19,3,1524110400,Montreal,2,6,0.0,70
2018-04-19,4,1524110400,Montreal,2,6,0.0,72
2018-04-19,5,1524110400,Montreal,3,6,0.0,73
2018-04-19,6,1524110400,Montreal,3,7,0.0,74
2018-04-19,7,1524110400,Montreal,3,7,0.0,74
2018-04-19,8,1524110400,Montreal,4,8,0.0,73
2018-04-19,9,1524110400,Montreal,5,8,0.0,73
2018-04-19,10,1524110400,Montreal,5,8,0.0,72
2018-04-19,11,1524110400,Montreal,6,8,0.0,71
2018-04-19,12,1524110400,Montreal,6,8,0.0,70
2018-04-19,13,1524110400,Montreal,6,8,0.0,67
2018-04-19,14,1524110400,Montreal,7,8,0.0,64
2018-04-19,15,1524110400,Montreal,7,8,0.0,61
2018-04-19,16,1524110400,Montreal,7,9,0.1,58
2018-04-19,17,1524110400,Montreal,7,10,0.2,56
2018-04-19,18,1524110400,Montreal,7,10,0.3,54
2018-04-19,19,1524110400,Montreal,6,11,0.5,55
2018-04-19,20,1524110400,Montreal,6,12,0.7,56
2018-04-19,21,1524110400,Montreal,5,13,0.9,58
2018-04-19,22,1524110400,Montreal,5,11,0.9,59
2018-04-19,23,1524110400,Montreal,4,10,0.8,59
2018-04-20,0,1524196800,Montreal,4,9,0.8,60
2018-04-20,1,1524196800,Montreal,4,10,0.6,62
2018-04-20,2,1524196800,Montreal,3,10,0.5,64
2018-04-20,3,1524196800,Montreal,3,11,0.3,66
2018-04-20,4,1524196800,Montreal,3,12,0.3,69
2018-04-20,5,1524196800,Montreal,4,13,0.4,72
2018-04-20,6,1524196800,Montreal,4,14,0.4,75
2018-04-20,7,1524196800,Montreal,4,14,0.5,75
2018-04-20,8,1524196800,Montreal,5,13,0.7,75
2018-04-20,9,1524196800,Montreal,6,13,0.8,75
2018-04-20,10,1524196800,Montreal,6,15,0.8,72
2018-04-20,11,1524196800,Montreal,7,18,0.8,69
2018-04-20,12,1524196800,Montreal,7,21,0.8,65
2018-04-20,13,1524196800,Montreal,7,19,0.7,62
2018-04-20,14,1524196800,Montreal,8,18,0.5,58
2018-04-20,15,1524196800,Montreal,8,16,0.4,55
2018-04-20,16,1524196800,Montreal,8,15,0.5,54
2018-04-20,17,1524196800,Montreal,8,13,0.7,54
2018-04-20,18,1524196800,Montreal,7,12,0.8,53
2018-04-20,19,1524196800,Montreal,7,12,0.8,54
2018-04-20,20,1524196800,Montreal,6,12,0.8,56
2018-04-20,21,1524196800,Montreal,6,13,0.8,57
2018-04-20,22,1524196800,Montreal,5,13,0.7,59
2018-04-20,23,1524196800,Montreal,4,12,0.5,61
2018-04-21,0,1524283200,Montreal,4,12,0.4,62
2018-04-21,1,1524283200,Montreal,3,11,0.3,62
2018-04-21,2,1524283200,Montreal,3,10,0.3,61
2018-04-21,3,1524283200,Montreal,3,8,0.2,61
2018-04-21,4,1524283200,Montreal,3,8,0.1,62
2018-04-21,5,1524283200,Montreal,3,8,0.1,64
2018-04-21,6,1524283200,Montreal,4,7,0.0,65
2018-04-21,7,1524283200,Montreal,5,8,0.0,70
2018-04-21,8,1524283200,Montreal,6,9,0.0,74
2018-04-21,9,1524283200,Montreal,7,10,0.0,79
2018-04-21,10,1524283200,Montreal,7,10,0.0,75
2018-04-21,11,1524283200,Montreal,8,10,0.0,70
2018-04-21,12,1524283200,Montreal,9,10,0.0,66
2018-04-21,13,1524283200,Montreal,10,11,0.0,59
2018-04-21,14,1524283200,Montreal,11,11,0.0,51
2018-04-21,15,1524283200,Montreal,11,12,0.0,43
2018-04-21,16,1524283200,Montreal,11,11,0.0,38
2018-04-21,17,1524283200,Montreal,11,11,0.0,33
2018-04-21,18,1524283200,Montreal,10,11,0.0,28
2018-04-21,19,1524283200,Montreal,9,10,0.0,29
2018-04-21,20,1524283200,Montreal,9,10,0.0,29
2018-04-21,21,1524283200,Montreal,8,9,0.0,30
2018-04-21,22,1524283200,Montreal,7,8,0.0,36
2018-04-21,23,1524283200,Montreal,6,6,0.0,41
2018-04-22,0,1524369600,Montreal,6,4,0.0,47
2018-04-22,1,1524369600,Montreal,5,5,0.0,54
2018-04-22,2,1524369600,Montreal,5,6,0.1,60
2018-04-22,3,1524369600,Montreal,4,7,0.1,66
2018-04-22,4,1524369600,Montreal,4,7,0.1,68
2018-04-22,5,1524369600,Montreal,5,7,0.0,70
2018-04-22,6,1524369600,Montreal,5,7,0.0,71
2018-04-22,7,1524369600,Montreal,6,7,0.0,71
2018-04-22,8,1524369600,Montreal,7,7,0.0,71
2018-04-22,9,1524369600,Montreal,8,7,0.0,71
2018-04-22,10,1524369600,Montreal,9,8,0.0,67
2018-04-22,11,1524369600,Montreal,9,9,0.0,62
2018-04-22,12,1524369600,Montreal,10,10,0.0,58
2018-04-22,13,1524369600,Montreal,11,9,0.0,52
2018-04-22,14,1524369600,Montreal,12,8,0.0,45
2018-04-22,15,1524369600,Montreal,12,7,0.0,39
2018-04-22,16,1524369600,Montreal,12,6,0.0,38
2018-04-22,17,1524369600,Montreal,11,6,0.0,36
2018-04-22,18,1524369600,Montreal,11,5,0.0,34
2018-04-22,19,1524369600,Montreal,10,5,0.0,37
2018-04-22,20,1524369600,Montreal,8,5,0.0,40
2018-04-22,21,1524369600,Montreal,7,5,0.0,42
2018-04-22,22,1524369600,Montreal,6,4,0.0,46
2018-04-22,23,1524369600,Montreal,5,3,0.0,49
2018-04-23,0,1524456000,Montreal,4,3,0.0,53
2018-04-23,1,1524456000,Montreal,4,3,0.0,56
2018-04-23,2,1524456000,Montreal,3,3,0.0,60
2018-04-23,3,1524456000,Montreal,2,3,0.0,64
2018-04-23,4,1524456000,Montreal,3,3,0.0,67
2018-04-23,5,1524456000,Montreal,3,2,0.0,71
2018-04-23,6,1524456000,Montreal,3,1,0.0,74
2018-04-23,7,1524456000,Montreal,5,1,0.0,75
2018-04-23,8,1524456000,Montreal,6,1,0.0,75
2018-04-23,9,1524456000,Montreal,7,1,0.0,76
2018-04-23,10,1524456000,Montreal,8,3,0.0,71
2018-04-23,11,1524456000,Montreal,9,4,0.0,65
2018-04-23,12,1524456000,Montreal,11,5,0.0,60
2018-04-23,13,1524456000,Montreal,11,5,0.0,53
2018-04-23,14,1524456000,Montreal,12,5,0.0,46
2018-04-23,15,1524456000,Montreal,13,5,0.0,40
2018-04-23,16,1524456000,Montreal,13,6,0.0,38
2018-04-23,17,1524456000,Montreal,13,6,0.0,36
2018-04-23,18,1524456000,Montreal,12,6,0.0,34
2018-04-23,19,1524456000,Montreal,12,7,0.0,36
2018-04-23,20,1524456000,Montreal,11,7,0.0,37
2018-04-23,21,1524456000,Montreal,10,7,0.0,39
2018-04-23,22,1524456000,Montreal,10,7,0.0,43
2018-04-23,23,1524456000,Montreal,9,7,0.0,47
2018-04-24,0,1524542400,Montreal,8,7,0.0,50
2018-04-24,1,1524542400,Montreal,8,7,0.0,55
2018-04-24,2,1524542400,Montreal,8,7,0.0,59
2018-04-24,3,1524542400,Montreal,7,6,0.0,64
2018-04-24,4,1524542400,Montreal,7,6,0.0,66
2018-04-24,5,1524542400,Montreal,8,6,0.0,68
2018-04-24,6,1524542400,Montreal,8,5,0.0,69
2018-04-24,7,1524542400,Montreal,9,6,0.0,69
2018-04-24,8,1524542400,Montreal,10,7,0.0,68
2018-04-24,9,1524542400,Montreal,11,8,0.0,67
2018-04-24,10,1524542400,Montreal,12,7,0.0,65
2018-04-24,11,1524542400,Montreal,12,7,0.0,63
2018-04-24,12,1524542400,Montreal,13,7,0.0,60
2018-04-24,13,1524542400,Montreal,14,8,0.0,56
2018-04-24,14,1524542400,Montreal,15,9,0.0,51
2018-04-24,15,1524542400,Montreal,15,10,0.0,47
2018-04-24,16,1524542400,Montreal,15,10,0.0,44
2018-04-24,17,1524542400,Montreal,15,9,0.0,41
2018-04-24,18,1524542400,Montreal,15,9,0.0,38
2018-04-24,19,1524542400,Montreal,14,10,0.0,41
2018-04-24,20,1524542400,Montreal,14,10,0.0,43
2018-04-24,21,1524542400,Montreal,13,11,0.0,45
2018-04-24,22,1524542400,Montreal,13,10,0.0,50
2018-04-24,23,1524542400,Montreal,12,10,0.0,56
2018-04-25,0,1524628800,Montreal,12,10,0.0,61
2018-04-25,1,1524628800,Montreal,12,9,0.0,64
2018-04-25,2,1524628800,Montreal,11,9,0.0,67
2018-04-25,3,1524628800,Montreal,11,9,0.0,70
2018-04-25,4,1524628800,Montreal,11,9,0.2,70
2018-04-25,5,1524628800,Montreal,11,9,0.3,71
2018-04-25,6,1524628800,Montreal,11,10,0.5,71
2018-04-25,7,1524628800,Montreal,12,9,1.0,70
2018-04-25,8,1524628800,Montreal,12,8,1.5,68
2018-04-25,9,1524628800,Montreal,12,7,2.0,67
2018-04-25,10,1524628800,Montreal,12,7,2.0,64
2018-04-25,11,1524628800,Montreal,13,8,2.1,62
2018-04-25,12,1524628800,Montreal,13,8,2.1,59
2018-04-25,13,1524628800,Montreal,13,9,1.9,59
2018-04-25,14,1524628800,Montreal,13,10,1.7,60
2018-04-25,15,1524628800,Montreal,13,11,1.5,60
2018-04-25,16,1524628800,Montreal,13,10,2.0,64
2018-04-25,17,1524628800,Montreal,13,10,2.5,68
2018-04-25,18,1524628800,Montreal,12,9,3.0,72
2018-04-25,19,1524628800,Montreal,11,10,3.6,74
2018-04-25,20,1524628800,Montreal,11,10,4.1,77
2018-04-25,21,1524628800,Montreal,10,10,4.7,79
2018-04-25,22,1524628800,Montreal,9,10,6.1,79
2018-04-25,23,1524628800,Montreal,8,10,7.4,78
2018-04-26,0,1524715200,Montreal,8,10,8.8,78
2018-04-26,1,1524715200,Montreal,7,9,9.0,79
2018-04-26,2,1524715200,Montreal,7,8,9.3,81
2018-04-26,3,1524715200,Montreal,6,7,9.5,82
2018-04-26,4,1524715200,Montreal,6,7,8.7,80
2018-04-26,5,1524715200,Montreal,6,7,8.0,78
2018-04-26,6,1524715200,Montreal,6,6,7.2,76
2018-04-26,7,1524715200,Montreal,6,7,6.0,78
2018-04-26,8,1524715200,Montreal,7,7,4.8,81
2018-04-26,9,1524715200,Montreal,7,8,3.6,83
2018-04-26,10,1524715200,Montreal,7,8,5.6,84
2018-04-26,11,1524715200,Montreal,7,9,7.5,84
2018-04-26,12,1524715200,Montreal,7,10,9.5,85
2018-04-26,13,1524715200,Montreal,7,11,10.4,86
2018-04-26,14,1524715200,Montreal,7,12,11.2,87
2018-04-26,15,1524715200,Montreal,7,13,12.1,88
2018-04-26,16,1524715200,Montreal,7,14,12.3,89
2018-04-26,17,1524715200,Montreal,7,16,12.6,90
2018-04-26,18,1524715200,Montreal,7,17,12.8,91
2018-04-26,19,1524715200,Montreal,7,17,10.3,88
2018-04-26,20,1524715200,Montreal,7,17,7.7,85
2018-04-26,21,1524715200,Montreal,7,18,5.2,82
2018-04-26,22,1524715200,Montreal,7,17,4.7,81
2018-04-26,23,1524715200,Montreal,7,16,4.2,80
2018-04-27,0,1524801600,Montreal,6,15,3.7,80
2018-04-27,1,1524801600,Montreal,7,14,2.5,80
2018-04-27,2,1524801600,Montreal,8,12,1.2,81
2018-04-27,3,1524801600,Montreal,8,11,0.0,81
2018-04-27,4,1524801600,Montreal,8,10,0.0,81
2018-04-27,5,1524801600,Montreal,9,10,0.0,81
2018-04-27,6,1524801600,Montreal,9,9,0.0,81
2018-04-27,7,1524801600,Montreal,10,8,0.0,81
2018-04-27,8,1524801600,Montreal,11,8,0.0,81
2018-04-27,9,1524801600,Montreal,11,7,0.0,81
2018-04-27,10,1524801600,Montreal,12,8,0.0,80
2018-04-27,11,1524801600,Montreal,13,8,0.0,79
2018-04-27,12,1524801600,Montreal,14,9,0.0,77
2018-04-27,13,1524801600,Montreal,14,10,0.0,73
2018-04-27,14,1524801600,Montreal,15,11,0.0,68
2018-04-27,15,1524801600,Montreal,15,12,0.0,63
2018-04-27,16,1524801600,Montreal,15,10,0.0,58
2018-04-27,17,1524801600,Montreal,15,7,0.0,52
2018-04-27,18,1524801600,Montreal,14,5,0.0,46
2018-04-27,19,1524801600,Montreal,14,6,0.0,48
2018-04-27,20,1524801600,Montreal,13,7,0.1,50
2018-04-27,21,1524801600,Montreal,12,8,0.1,52
2018-04-27,22,1524801600,Montreal,12,9,0.1,56
2018-04-27,23,1524801600,Montreal,11,10,0.1,61
2018-04-28,0,1524888000,Montreal,10,10,0.1,66
2018-04-28,1,1524888000,Montreal,10,10,0.1,68
2018-04-28,2,1524888000,Montreal,10,9,0.2,70
2018-04-28,3,1524888000,Montreal,9,9,0.2,72
2018-04-28,4,1524888000,Montreal,9,10,0.2,73
2018-04-28,5,1524888000,Montreal,10,11,0.1,74
2018-04-28,6,1524888000,Montreal,10,12,0.1,75
2018-04-28,7,1524888000,Montreal,10,11,0.1,76
2018-04-28,8,1524888000,Montreal,11,9,0.1,77
2018-04-28,9,1524888000,Montreal,12,8,0.1,78
2018-04-28,10,1524888000,Montreal,12,9,0.5,76
2018-04-28,11,1524888000,Montreal,13,9,0.8,75
2018-04-28,12,1524888000,Montreal,13,10,1.2,73
2018-04-28,13,1524888000,Montreal,13,8,1.8,70
2018-04-28,14,1524888000,Montreal,14,7,2.4,67
2018-04-28,15,1524888000,Montreal,14,6,3.0,64
2018-04-28,16,1524888000,Montreal,14,5,2.6,63
2018-04-28,17,1524888000,Montreal,13,5,2.2,63
2018-04-28,18,1524888000,Montreal,13,5,1.8,62
2018-04-28,19,1524888000,Montreal,12,5,1.2,62
2018-04-28,20,1524888000,Montreal,10,4,0.7,63
2018-04-28,21,1524888000,Montreal,9,4,0.1,63
2018-04-28,22,1524888000,Montreal,8,5,0.1,62
2018-04-28,23,1524888000,Montreal,7,6,0.1,62
2018-04-29,0,1524974400,Montreal,6,6,0.1,61
2018-04-29,1,1524974400,Montreal,6,7,0.2,64
2018-04-29,2,1524974400,Montreal,5,9,0.2,68
2018-04-29,3,1524974400,Montreal,4,10,0.3,71
2018-04-29,4,1524974400,Montreal,4,10,0.3,73
2018-04-29,5,1524974400,Montreal,4,11,0.4,74
2018-04-29,6,1524974400,Montreal,5,11,0.4,75
2018-04-29,7,1524974400,Montreal,5,12,0.8,74
2018-04-29,8,1524974400,Montreal,5,13,1.1,74
2018-04-29,9,1524974400,Montreal,6,14,1.5,73
2018-04-29,10,1524974400,Montreal,6,15,2.1,74
2018-04-29,11,1524974400,Montreal,6,16,2.8,76
2018-04-29,12,1524974400,Montreal,7,17,3.4,77
2018-04-29,13,1524974400,Montreal,7,15,4.1,79
2018-04-29,14,1524974400,Montreal,7,13,4.7,82
2018-04-29,15,1524974400,Montreal,7,11,5.4,84
2018-04-29,16,1524974400,Montreal,7,11,5.9,84
2018-04-29,17,1524974400,Montreal,7,10,6.4,83
2018-04-29,18,1524974400,Montreal,7,9,6.9,83
2018-04-29,19,1524974400,Montreal,7,10,7.1,77
2018-04-29,20,1524974400,Montreal,7,11,7.2,71
2018-04-29,21,1524974400,Montreal,7,12,7.4,65
2018-04-29,22,1524974400,Montreal,7,12,7.7,61
2018-04-29,23,1524974400,Montreal,7,12,8.1,56
2018-04-30,0,1525060800,Montreal,6,12,8.4,52
2018-04-30,1,1525060800,Montreal,6,12,6.2,56
2018-04-30,2,1525060800,Montreal,6,11,4.1,60
2018-04-30,3,1525060800,Montreal,6,10,1.9,64
2018-04-30,4,1525060800,Montreal,6,9,1.8,67
2018-04-30,5,1525060800,Montreal,7,7,1.6,71
2018-04-30,6,1525060800,Montreal,7,5,1.5,74
2018-04-30,7,1525060800,Montreal,7,7,1.2,72
2018-04-30,8,1525060800,Montreal,8,8,0.9,70
2018-04-30,9,1525060800,Montreal,9,10,0.6,68
2018-04-30,10,1525060800,Montreal,9,10,0.6,71
2018-04-30,11,1525060800,Montreal,10,10,0.7,75
2018-04-30,12,1525060800,Montreal,10,11,0.7,78
2018-04-30,13,1525060800,Montreal,10,11,0.6,78
2018-04-30,14,1525060800,Montreal,11,12,0.6,78
2018-04-30,15,1525060800,Montreal,11,12,0.5,78
2018-04-30,16,1525060800,Montreal,11,13,0.4,76
2018-04-30,17,1525060800,Montreal,11,14,0.3,74
2018-04-30,18,1525060800,Montreal,11,14,0.2,71
2018-04-30,19,1525060800,Montreal,11,13,0.2,70
2018-04-30,20,1525060800,Montreal,11,12,0.1,68
2018-04-30,21,1525060800,Montreal,11,12,0.1,66
2018-04-30,22,1525060800,Montreal,11,10,0.1,69
2018-04-30,23,1525060800,Montreal,11,8,0.0,72
2018-05-01,0,1525147200,Montreal,10,6,0.0,75
2018-05-01,1,1525147200,Montreal,10,5,0.0,76
2018-05-01,2,1525147200,Montreal,10,5,0.1,78
2018-05-01,3,1525147200,Montreal,10,4,0.1,79
2018-05-01,4,1525147200,Montreal,10,4,0.3,82
2018-05-01,5,1525147200,Montreal,11,4,0.6,84
2018-05-01,6,1525147200,Montreal,11,5,0.8,86
2018-05-01,7,1525147200,Montreal,12,6,1.1,83
2018-05-01,8,1525147200,Montreal,12,6,1.4,80
2018-05-01,9,1525147200,Montreal,13,7,1.7,77
2018-05-01,10,1525147200,Montreal,14,9,1.5,72
2018-05-01,11,1525147200,Montreal,14,11,1.3,67
2018-05-01,12,1525147200,Montreal,15,13,1.1,62
2018-05-01,13,1525147200,Montreal,15,11,0.7,63
2018-05-01,14,1525147200,Montreal,16,9,0.4,63
2018-05-01,15,1525147200,Montreal,16,7,0.0,64
2018-05-01,16,1525147200,Montreal,16,7,0.1,59
2018-05-01,17,1525147200,Montreal,16,7,0.1,55
2018-05-01,18,1525147200,Montreal,16,7,0.2,50
2018-05-01,19,1525147200,Montreal,15,7,0.4,50
2018-05-01,20,1525147200,Montreal,15,8,0.5,51
2018-05-01,21,1525147200,Montreal,15,9,0.7,51
2018-05-01,22,1525147200,Montreal,14,9,0.7,56
2018-05-01,23,1525147200,Montreal,14,9,0.6,61
2018-05-02,0,1525233600,Montreal,14,9,0.6,66
2018-05-02,1,1525233600,Montreal,14,9,0.4,68
2018-05-02,2,1525233600,Montreal,13,9,0.2,70
2018-05-02,3,1525233600,Montreal,13,9,0.0,71
2018-05-02,4,1525233600,Montreal,13,9,0.0,73
2018-05-02,5,1525233600,Montreal,14,9,0.0,75
2018-05-02,6,1525233600,Montreal,14,9,0.0,76
2018-05-02,7,1525233600,Montreal,15,10,0.0,75
2018-05-02,8,1525233600,Montreal,16,11,0.0,74
2018-05-02,9,1525233600,Montreal,16,12,0.0,73
2018-05-02,10,1525233600,Montreal,17,11,0.0,71
2018-05-02,11,1525233600,Montreal,18,11,0.0,70
2018-05-02,12,1525233600,Montreal,19,11,0.0,68
2018-05-02,13,1525233600,Montreal,19,13,0.1,65
2018-05-02,14,1525233600,Montreal,20,15,0.3,62
2018-05-02,15,1525233600,Montreal,20,17,0.4,59
2018-05-02,16,1525233600,Montreal,20,18,0.5,59
2018-05-02,17,1525233600,Montreal,20,19,0.5,60
2018-05-02,18,1525233600,Montreal,20,20,0.6,60
2018-05-02,19,1525233600,Montreal,19,18,0.6,61
2018-05-02,20,1525233600,Montreal,18,17,0.6,62
2018-05-02,21,1525233600,Montreal,18,16,0.6,63
2018-05-02,22,1525233600,Montreal,17,15,0.8,63
2018-05-02,23,1525233600,Montreal,17,14,0.9,64
2018-05-03,0,1525320000,Montreal,16,13,1.1,64
2018-05-03,1,1525320000,Montreal,16,13,0.7,66
2018-05-03,2,1525320000,Montreal,16,13,0.4,68
2018-05-03,3,1525320000,Montreal,15,13,0.0,70
2018-05-03,4,1525320000,Montreal,15,13,0.0,72
2018-05-03,5,1525320000,Montreal,15,13,0.0,74
2018-05-03,6,1525320000,Montreal,16,13,0.0,76
2018-05-03,7,1525320000,Montreal,16,12,0.0,77
2018-05-03,8,1525320000,Montreal,16,11,0.0,79
2018-05-03,9,1525320000,Montreal,17,10,0.0,81
2018-05-03,10,1525320000,Montreal,17,11,0.0,80
2018-05-03,11,1525320000,Montreal,17,12,0.0,79
2018-05-03,12,1525320000,Montreal,18,12,0.0,78
2018-05-03,13,1525320000,Montreal,18,12,0.1,76
2018-05-03,14,1525320000,Montreal,18,11,0.1,75
2018-05-03,15,1525320000,Montreal,18,11,0.2,74
2018-05-03,16,1525320000,Montreal,18,10,0.2,74
2018-05-03,17,1525320000,Montreal,17,10,0.3,73
2018-05-03,18,1525320000,Montreal,17,9,0.3,73
2018-05-03,19,1525320000,Montreal,16,8,0.4,73
2018-05-03,20,1525320000,Montreal,15,8,0.5,72
2018-05-03,21,1525320000,Montreal,14,7,0.6,72
2018-05-03,22,1525320000,Montreal,13,7,0.8,74
2018-05-03,23,1525320000,Montreal,13,6,0.9,77
2018-05-04,0,1525406400,Montreal,12,6,1.1,79
2018-05-04,1,1525406400,Montreal,11,5,0.8,82
2018-05-04,2,1525406400,Montreal,11,5,0.6,85
2018-05-04,3,1525406400,Montreal,10,4,0.3,89
2018-05-04,4,1525406400,Montreal,10,4,0.3,89
2018-05-04,5,1525406400,Montreal,10,5,0.2,90
2018-05-04,6,1525406400,Montreal,11,5,0.2,90
2018-05-04,7,1525406400,Montreal,11,5,0.1,88
2018-05-04,8,1525406400,Montreal,12,5,0.1,85
2018-05-04,9,1525406400,Montreal,12,5,0.0,83
2018-05-04,10,1525406400,Montreal,12,6,0.0,79
2018-05-04,11,1525406400,Montreal,13,6,0.0,76
2018-05-04,12,1525406400,Montreal,13,7,0.0,72
2018-05-04,13,1525406400,Montreal,14,8,0.0,72
2018-05-04,14,1525406400,Montreal,14,9,0.1,72
2018-05-04,15,1525406400,Montreal,14,10,0.1,73
2018-05-04,16,1525406400,Montreal,14,10,0.7,76
2018-05-04,17,1525406400,Montreal,14,10,1.4,79
2018-05-04,18,1525406400,Montreal,14,9,2.0,83
2018-05-04,19,1525406400,Montreal,13,9,3.4,81
2018-05-04,20,1525406400,Montreal,13,9,4.9,79
2018-05-04,21,1525406400,Montreal,12,9,6.3,78
2018-05-04,22,1525406400,Montreal,12,12,6.2,78
2018-05-04,23,1525406400,Montreal,11,14,6.2,78
2018-05-05,0,1525492800,Montreal,11,17,6.1,79
2018-05-05,1,1525492800,Montreal,11,22,4.5,77
2018-05-05,2,1525492800,Montreal,10,27,2.9,75
2018-05-05,3,1525492800,Montreal,10,32,1.3,73
